screen_name,created_at,text,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
KanganaTeam,2020-01-23T16:49:53Z,"RT @pkverdicts: #Panga Spark within.
@Ashwinyiyer delivers a story that needs to be told and how is what makes Panga a delightful watch.
Read more 👇
https://t.co/wNIPi58NBO
@foxstarhindi @niteshtiwari22 @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin @Rangoli_A #KanganaRanaut #Pangareview https://t.co/W6ozu8QzCL",,pkverdicts,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220388192148508675
KanganaTeam,2020-01-23T16:49:44Z,"RT @etimes: Planning to watch #Panga this weekend?
Here's the complete review of the #KanganaRanaut, @jassiegill, @Neenagupta001 and @RichaChadha starrer

#JassieGill

https://t.co/0STqcRenWL",,etimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220388155729285120
KanganaTeam,2020-01-23T16:47:28Z,"RT @ttindia: Set for the release of her latest directorial Panga with Kangana this Friday, Ashwiny says she literally never had any panga (wrestling) with the Queen actress.  
https://t.co/8ENi7xwwpz",,ttindia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387586436476933
KanganaTeam,2020-01-23T16:47:19Z,"RT @foxstarhindi: #Panga is shining through like the stars! ⭐⭐⭐⭐🙏🏻

Book your tickets now: 
Paytm: https://t.co/VNp71E5j5R
BookMyShow: https://t.co/gOHjIP0zPS https://t.co/9XvlwaL69W",,foxstarhindi,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387547773317120
KanganaTeam,2020-01-23T16:47:12Z,"RT @kanganafiles: Kangana Ranaut has the best fans &amp; we love their sweet-gesture🤗
Instagram | Debasish Mohapatra 
#Panga 
''Pray to Lord 🙏 #Brahmeswara Grand Success of Lady SuperStar KANGANA_RANUT'S film PANGA🕉️ ""
https://t.co/6z6YjtOW7D https://t.co/m0CZpamOtS",,kanganafiles,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387516441923585
KanganaTeam,2020-01-23T16:46:06Z,"RT @latestly: #Panga Quick Movie Review: #KanganaRanaut’s Film Has an Outstanding First Half, Child Actor #Yagya Is Brilliant

@Ashwinyiyer @niteshtiwari22 @jassiegill @foxstarhindi 
@Rangoli_A @KanganaTeam @RichaChadha @TripathiiPankaj #PangaThisFriday 

https://t.co/iPS1hSj0tb",,latestly,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387242587447302
KanganaTeam,2020-01-23T16:45:56Z,RT @AviVinay: #Panga #KangnaRanaut #jassiegill #artoftheday #foryou #painting #avivinay @jassiegill @foxstarhindi https://t.co/FCiSFsaPky,,AviVinay,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,,1220387200124227585
KanganaTeam,2020-01-23T16:45:50Z,RT @etimes: The #Panga duo literally killing it. @jassiegill gets goofy with #KanganaRanaut at the premiere of their film https://t.co/mODOrsgGCU,,etimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387173712777217
KanganaTeam,2020-01-23T16:45:41Z,"RT @ZoomTV: Check out our quick review of #KanganaRanaut and @RichaChadha starrer - #Panga!
@Ashwinyiyer @foxstarhindi
@kanganateam
@jassiegill
@Neenagupta001 @YagyaBhasin
@ShankarEhsanLoy
@Javedakhtarjadu
@saregamaglobal

https://t.co/xmTYxuc6ky",,ZoomTV,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220387135422980098
KanganaTeam,2020-01-23T16:43:52Z,"RT @platinumcorp_in: Let us help you fulfil your dream of an uncompromised lifestyle. 
Come home to your Dream Home. 
Move-In Now I Pay in 2021. 
#NoPaymentIn2020
Ready Homes with OC #CasaDivine  Call 8080804183 for more details. 
#PlatinumCorp
#Panga #Home #offer #Happiness https://t.co/mx59VLUzeu",,platinumcorp_in,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220386678126317568
KanganaTeam,2020-01-23T16:35:33Z,"RT @tweetfromvj: .#Panga isn't a film but a love letter to our mothers who've always put everything and everyone else before themselves! ❤. Heartfelt and hilarious! 
Congratulations to the team! 
❤🤗 4. 5 stars! 

@Ashwinyiyer @KanganaTeam @jassiegill @RichaChadha @Neenagupta001 #yagyabhasin https://t.co/kFHw43pBTc",,tweetfromvj,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220384584053002240
KanganaTeam,2020-01-23T11:57:01Z,RT @yupptv: #KanganaRanaut and her team #Panga promotes their film on the sets of #TheKapilSharmaShow. Watch the hilarious episode now on Catch-up of @SonyTV at https://t.co/Hc0HWpYuAe #YuppTVEU #YuppTVAPAC https://t.co/K6o4ERDKWy,,yupptv,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220314489431773184
KanganaTeam,2020-01-23T11:55:57Z,RT @republic: Kangana Ranaut gives a Frida Kahlo vibe at the promotion of her film 'Panga' https://t.co/UOhplEanil,,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220314223735197697
KanganaTeam,2020-01-23T11:55:04Z,"RT @TheHinduCinema: Director @Ashwinyiyer on her new movie that stars #KanganaRanaut : ""What I realised when writing #Panga, was that #Kabaddi follows the same mechanism as a jungle, where the lioness goes for hunting.""

https://t.co/FJxFihl8nR",,TheHinduCinema,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220313998140354561
KanganaTeam,2020-01-23T11:54:46Z,RT @AHindinews: निर्भया की मां आशा देवी: मैं कंगना रनौत के बयान से सहमत हूं। मैं उनका धन्यवाद करती हूं। मैं किसी की तरह महान नहीं बनना चाहती। मैं एक मां हूं और सात साल पहले मेरी बेटी की जान गई है और मैं इंसाफ चाहती हूं। https://t.co/l0DBKNm9ZQ https://t.co/Op8GOJd0fB,,AHindinews,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1220313923808788480
KanganaTeam,2020-01-23T11:52:36Z,RT @republic: Kangana Ranaut releases a new song from the film 'Panga' titled 'Bibby song' https://t.co/5x3YVujn32,,republic,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220313378775863296
KanganaTeam,2020-01-23T11:52:17Z,"RT @NewsroomPostCom: ‘Fully agree with #KanganaRanaut’: #Nirbhaya’s mother after Kangana lashed out at #IndiraJaising

https://t.co/lBjqfI2iC6",,NewsroomPostCom,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220313299989999617
KanganaTeam,2020-01-23T11:23:58Z,"#KanganaRanaut sure knows how to nail the ethnic game!

The queen snapped in a gorgeous pink and green salwar kameez for #Panga promotions . https://t.co/EsU9yahYGB",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220306171208204289
KanganaTeam,2020-01-23T09:06:36Z,"RT @girishjohar: Do Read ... Good start expected for #Panga Box Office Prediction Day 1: THIS factor will catapult #KanganaRanaut starrer to a great run at the BO @pinkvilla 
@Ashwinyiyer @RichaChadha
https://t.co/ffCWSJAJWT via @pinkvilla",,girishjohar,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220271602744479745
KanganaTeam,2020-01-23T09:04:33Z,"RT @bombaytimes: ""What kind of women are these who feel sympathetic?"" Asks Kangana!

#KanganaRanaut #IndiraJaising #NirbhayaCase 

https://t.co/Apv2ZVdhjx",,bombaytimes,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220271086337589249
KanganaTeam,2020-01-23T08:25:27Z,"Madame, you can be very fantastic! #Bibby song out now!
https://t.co/wdW6HLJOC9 
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin @ShankarEhsanLoy @Javedakhtarjadu @annukapoor_  #Sherry @saregamaglobal https://t.co/8ikzHrj3gy",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220261247108567041
KanganaTeam,2020-01-23T08:16:19Z,"Remembering #NetajiSubhasChandraBose our tallest leader of struggle for independence , founder of #IndianNationalArmy and a tru patriot who made women an integral part of his army with the #RaniLakshmiBai Regiment, on his Birth Anniversary. A true son of the soil. https://t.co/O1DgK3pfkf",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220258951364669440
KanganaTeam,2020-01-23T06:58:08Z,"Apne sapno ke liye #Panga lena ka time aa gaya hai! 

Book your tickets now: 
Paytm: https://t.co/NZJmkwkEhR
BookMyShow: https://t.co/teZ08fXY9R https://t.co/jGEM1RD4vQ",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,ht,1220239275897192450
KanganaTeam,2020-01-23T03:59:27Z,RT @KanganaDaily: Video | Kangana and Jassie Gill having some fun together at the screening of #Panga at PVR Juhu today https://t.co/mMfSo63c9s,,KanganaDaily,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220194306516037632
KanganaTeam,2020-01-23T03:54:30Z,"RT @kanganafiles: Love from #Japan (a japanese traveler)
I saw an Indian movie #Manikarnika starring Kangana Ranaut on Tuesday. I remember I learned it at school as Sepoy Rebellion now known as Indian Rebellion 1857-1859. Brave Queen of Jhansi’s true story is so impressive.
https://t.co/DXcfkDmnMk https://t.co/Ra9xv46rZf",,kanganafiles,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220193059113250819
KanganaTeam,2020-01-23T03:51:04Z,"RT @htshowbiz: #KanganaRanaut turns #FridaKahlo for #Panga premiere, fans rave about the ‘resemblance’. See pics
https://t.co/Jg5A2HIgFI",,htshowbiz,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220192198618120192
KanganaTeam,2020-01-23T03:50:57Z,"RT @ieEntertainment: #KanganaRanaut will be seen next in #Panga. @KanganaTeam
https://t.co/iJaxF8Q41S",,ieEntertainment,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220192167223857154
KanganaTeam,2020-01-22T15:08:13Z,"Frida Kahlo Vibes!
#Queen all set for #Panga Premeire
 ""I never painted dreams. I painted my own reality"": #FridaKahlo
#PangaPremeire https://t.co/HHyyHuiG0l",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1220000217879076864
KanganaTeam,2020-01-22T10:12:08Z,RT @pinkvilla: Kangana Ranaut REVEALS she would like to be associated to a film made on THIS historical figure https://t.co/UUd6ZxD93k,,pinkvilla,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1219925709562339329
KanganaTeam,2020-01-22T06:29:34Z,RT @pinkvilla: #KanganaRanaut dons an ethnic orange gota work suit by Rimple and Harpreet Narula: Yay or Nay? #panga #style #fashion https://t.co/VecNABSsCv,,pinkvilla,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1219869697979498496
KanganaTeam,2020-01-22T05:39:24Z,"RT @republic_glitz: Kangana Ranaut says, ""Want to make film on Chandragupta Maurya""

https://t.co/lgMf1wsLjL",,republic_glitz,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,in,1219857072075853824
KanganaTeam,2020-01-22T04:54:25Z,"#Panga lene ke liye tayyar hojao! Bas 2 din mein!
@foxstarhindi @Ashwinyiyer @jassiegill @RichaChadha @Neenagupta001 @YagyaBhasin
@ShankarEhsanLoy @Javedakhtarjadu @saregamaglobal
#KanganaRanaut #PangaThisFriday https://t.co/2qURb4DJwT",,,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,hi,1219845751599091713
KanganaTeam,2020-01-22T03:50:44Z,"RT @firstpost: INTERVIEW: @Ashwinyiyer on exploring slice-of-life stories, working with Kangana Ranaut, and why #Panga has been her most difficult film
https://t.co/UUsF9NL8GB",,firstpost,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1219829724588830720
KanganaTeam,2020-01-21T15:14:45Z,"RT @kanganafiles: Panga Queen on the stage for promotions in Patna.
#PangaThisFriday #KanganaRanaut https://t.co/cEMD7w8bDP",,kanganafiles,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1219639475720073216
KanganaTeam,2020-01-21T15:13:57Z,"RT @YahooIndia: Kangana Ranaut: I Should Be Admired For Taking Over As Manikarnika Director But I Received Brickbats

https://t.co/bA5BgwwEJd

#KanganaRanaut #Manikarnika",,YahooIndia,"Artist, Recipient of Padmashri, Three national awards winner, highest grossing female centric films, Budding Filmmaker, Wannabe environmentalist❤️",Twitter for Android,en,1219639275169427458
